,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80
572,1.291e-006,1.154e-004,2.395e-004,3.719e-004,5.111e-004,6.588e-004,8.015e-004,9.447e-004,1.101e-003,1.280e-003,1.382e-003,1.151e-006,4.785e-006,9.272e-006,1.336e-005,1.775e-005,2.159e-005,2.514e-005,2.943e-005,3.370e-005,3.668e-005,4.150e-005,1.034e-006,1.062e-004,2.205e-004,3.431e-004,4.729e-004,6.144e-004,7.492e-004,8.919e-004,1.051e-003,1.241e-003,1.321e-003,1.368e-006,1.968e-006,2.213e-006,3.299e-006,4.884e-006,6.032e-006,5.620e-006,6.934e-006,6.885e-006,8.310e-006,1.008e-005,5.040e-004,4.827e-004,4.797e-004,5.043e-004,5.571e-004,6.154e-004,6.801e-004,7.523e-004,7.800e-004,8.230e-004,8.322e-004,8.040e-004,7.543e-004,6.913e-004,6.111e-004,5.482e-004,6.549e-004,4.144e-005,5.493e-004,1.154e-003,1.363e-003,1.343e-003,1.323e-003,1.324e-003,1.332e-003,8.448e-004,2.983e-004,1.459e-005,3.521e-005,4.708e-005,4.124e-005,1.321e-003,9.966e-006,1.382e-003,1.162e-006,6.548e-004
576,1.310e-006,1.065e-004,2.211e-004,3.435e-004,4.725e-004,6.074e-004,7.372e-004,8.698e-004,1.015e-003,1.176e-003,1.275e-003,1.051e-006,9.019e-006,1.822e-005,2.718e-005,3.646e-005,4.486e-005,5.261e-005,6.140e-005,7.031e-005,7.716e-005,8.638e-005,8.965e-007,9.358e-005,1.942e-004,3.019e-004,4.168e-004,5.418e-004,6.609e-004,7.874e-004,9.266e-004,1.097e-003,1.168e-003,1.236e-006,1.697e-006,2.183e-006,3.282e-006,4.739e-006,6.025e-006,5.275e-006,7.231e-006,7.933e-006,8.416e-006,1.023e-005,4.931e-004,4.744e-004,4.683e-004,4.839e-004,5.209e-004,5.640e-004,6.133e-004,6.674e-004,6.884e-004,7.251e-004,7.379e-004,7.200e-004,6.855e-004,6.406e-004,5.785e-004,5.300e-004,6.048e-004,8.556e-005,5.330e-004,1.069e-003,1.243e-003,1.206e-003,1.171e-003,1.171e-003,1.181e-003,7.459e-004,2.623e-004,2.205e-005,6.291e-005,9.189e-005,8.577e-005,1.168e-003,9.488e-006,1.275e-003,1.140e-006,6.050e-004
580,1.214e-006,1.020e-004,2.128e-004,3.309e-004,4.536e-004,5.821e-004,7.056e-004,8.332e-004,9.679e-004,1.120e-003,1.217e-003,1.061e-006,1.711e-005,3.529e-005,5.329e-005,7.136e-005,8.901e-005,1.049e-004,1.223e-004,1.403e-004,1.559e-004,1.727e-004,9.294e-007,8.142e-005,1.691e-004,2.633e-004,3.641e-004,4.737e-004,5.785e-004,6.893e-004,8.122e-004,9.636e-004,1.026e-003,1.144e-006,1.619e-006,2.015e-006,3.098e-006,4.751e-006,5.548e-006,5.266e-006,6.934e-006,7.740e-006,8.683e-006,9.562e-006,5.269e-004,5.116e-004,5.006e-004,5.000e-004,5.153e-004,5.331e-004,5.582e-004,5.909e-004,6.027e-004,6.361e-004,6.541e-004,6.529e-004,6.417e-004,6.214e-004,5.831e-004,5.547e-004,5.792e-004,1.716e-004,5.615e-004,1.033e-003,1.164e-003,1.090e-003,1.029e-003,1.029e-003,1.037e-003,6.549e-004,2.292e-004,3.668e-005,1.150e-004,1.777e-004,1.717e-004,1.026e-003,1.042e-005,1.217e-003,1.033e-006,5.802e-004
584,1.272e-006,1.033e-004,2.160e-004,3.355e-004,4.593e-004,5.868e-004,7.099e-004,8.377e-004,9.698e-004,1.120e-003,1.218e-003,1.120e-006,3.042e-005,6.341e-005,9.657e-005,1.295e-004,1.617e-004,1.914e-004,2.242e-004,2.571e-004,2.872e-004,3.174e-004,9.009e-007,6.937e-005,1.443e-004,2.246e-004,3.115e-004,4.059e-004,4.955e-004,5.924e-004,6.998e-004,8.304e-004,8.860e-004,1.211e-006,1.724e-006,2.223e-006,3.435e-006,5.318e-006,5.374e-006,4.843e-006,7.915e-006,7.090e-006,9.100e-006,1.100e-005,6.190e-004,6.071e-004,5.855e-004,5.621e-004,5.438e-004,5.277e-004,5.166e-004,5.212e-004,5.177e-004,5.473e-004,5.758e-004,5.995e-004,6.211e-004,6.380e-004,6.346e-004,6.345e-004,5.834e-004,3.165e-004,6.489e-004,1.056e-003,1.132e-003,9.972e-004,8.885e-004,8.890e-004,8.971e-004,5.651e-004,1.999e-004,6.048e-005,2.040e-004,3.228e-004,3.165e-004,8.857e-004,1.067e-005,1.219e-003,1.029e-006,5.850e-004
588,1.271e-006,1.114e-004,2.330e-004,3.606e-004,4.920e-004,6.251e-004,7.535e-004,8.874e-004,1.023e-003,1.177e-003,1.287e-003,1.228e-006,4.969e-005,1.042e-004,1.586e-004,2.127e-004,2.661e-004,3.160e-004,3.696e-004,4.241e-004,4.763e-004,5.253e-004,9.679e-007,5.805e-005,1.204e-004,1.873e-004,2.600e-004,3.393e-004,4.146e-004,4.969e-004,5.872e-004,6.987e-004,7.463e-004,1.372e-006,1.687e-006,2.144e-006,3.677e-006,5.749e-006,5.939e-006,5.409e-006,8.544e-006,7.680e-006,9.200e-006,1.037e-005,7.758e-004,7.660e-004,7.290e-004,6.734e-004,6.113e-004,5.489e-004,4.882e-004,4.545e-004,4.345e-004,4.589e-004,5.030e-004,5.607e-004,6.272e-004,6.942e-004,7.370e-004,7.744e-004,6.212e-004,5.249e-004,8.008e-004,1.144e-003,1.148e-003,9.264e-004,7.488e-004,7.504e-004,7.597e-004,4.749e-004,1.674e-004,9.512e-005,3.278e-004,5.310e-004,5.246e-004,7.465e-004,9.697e-006,1.287e-003,1.218e-006,6.234e-004
592,1.341e-006,1.263e-004,2.649e-004,4.074e-004,5.524e-004,6.982e-004,8.363e-004,9.836e-004,1.128e-003,1.289e-003,1.412e-003,1.185e-006,7.608e-005,1.594e-004,2.431e-004,3.263e-004,4.085e-004,4.851e-004,5.681e-004,6.519e-004,7.336e-004,8.096e-004,1.026e-006,4.648e-005,9.547e-005,1.488e-004,2.052e-004,2.682e-004,3.279e-004,3.926e-004,4.653e-004,5.554e-004,5.925e-004,1.489e-006,1.741e-006,2.043e-006,3.656e-006,5.142e-006,5.527e-006,5.190e-006,7.923e-006,8.187e-006,1.050e-005,1.147e-005,1.004e-003,9.957e-004,9.384e-004,8.425e-004,7.234e-004,5.962e-004,4.734e-004,3.869e-004,3.441e-004,3.643e-004,4.289e-004,5.330e-004,6.589e-004,7.920e-004,8.954e-004,9.832e-004,6.929e-004,8.090e-004,1.024e-003,1.295e-003,1.206e-003,8.652e-004,5.956e-004,5.973e-004,6.059e-004,3.788e-004,1.326e-004,1.416e-004,4.991e-004,8.137e-004,8.089e-004,5.939e-004,1.065e-005,1.412e-003,1.329e-006,6.950e-004
596,1.348e-006,1.411e-004,2.957e-004,4.537e-004,6.136e-004,7.718e-004,9.216e-004,1.082e-003,1.235e-003,1.405e-003,1.544e-003,1.354e-006,1.006e-004,2.106e-004,3.213e-004,4.317e-004,5.410e-004,6.428e-004,7.543e-004,8.666e-004,9.769e-004,1.079e-003,1.048e-006,3.633e-005,7.449e-005,1.157e-004,1.602e-004,2.085e-004,2.540e-004,3.045e-004,3.592e-004,4.301e-004,4.590e-004,1.478e-006,1.717e-006,2.118e-006,3.760e-006,5.596e-006,5.597e-006,5.662e-006,8.547e-006,7.470e-006,9.701e-006,1.160e-005,1.226e-003,1.220e-003,1.143e-003,1.006e-003,8.282e-004,6.438e-004,4.646e-004,3.310e-004,2.674e-004,2.842e-004,3.679e-004,5.147e-004,6.957e-004,8.912e-004,1.050e-003,1.186e-003,7.675e-004,1.077e-003,1.242e-003,1.449e-003,1.270e-003,8.179e-004,4.620e-004,4.637e-004,4.714e-004,2.962e-004,1.064e-004,1.840e-004,6.573e-004,1.081e-003,1.078e-003,4.603e-004,1.031e-005,1.544e-003,1.340e-006,7.685e-004
600,1.473e-006,1.532e-004,3.212e-004,4.915e-004,6.612e-004,8.290e-004,9.862e-004,1.157e-003,1.317e-003,1.492e-003,1.644e-003,1.392e-006,1.215e-004,2.538e-004,3.870e-004,5.184e-004,6.491e-004,7.713e-004,9.043e-004,1.040e-003,1.173e-003,1.297e-003,1.341e-006,2.756e-005,5.599e-005,8.738e-005,1.205e-004,1.570e-004,1.907e-004,2.284e-004,2.699e-004,3.225e-004,3.442e-004,1.516e-006,1.587e-006,2.017e-006,3.354e-006,5.011e-006,6.266e-006,4.531e-006,8.592e-006,6.878e-006,9.763e-006,1.157e-005,1.403e-003,1.399e-003,1.304e-003,1.134e-003,9.155e-004,6.825e-004,4.569e-004,2.839e-004,2.019e-004,2.151e-004,3.166e-004,4.982e-004,7.237e-004,9.682e-004,1.172e-003,1.347e-003,8.247e-004,1.294e-003,1.415e-003,1.569e-003,1.316e-003,7.740e-004,3.469e-004,3.484e-004,3.569e-004,2.255e-004,8.352e-005,2.191e-004,7.860e-004,1.298e-003,1.295e-003,3.459e-004,9.369e-006,1.641e-003,1.364e-006,8.257e-004
604,1.474e-006,1.598e-004,3.372e-004,5.159e-004,6.939e-004,8.680e-004,1.029e-003,1.207e-003,1.369e-003,1.545e-003,1.706e-003,1.331e-006,1.358e-004,2.855e-004,4.362e-004,5.843e-004,7.318e-004,8.690e-004,1.018e-003,1.170e-003,1.320e-003,1.459e-003,1.385e-006,1.974e-005,3.970e-005,6.203e-005,8.624e-005,1.123e-004,1.361e-004,1.636e-004,1.924e-004,2.307e-004,2.451e-004,1.302e-006,1.582e-006,2.045e-006,3.391e-006,5.060e-006,5.533e-006,4.127e-006,8.922e-006,6.405e-006,9.393e-006,1.026e-005,1.529e-003,1.527e-003,1.420e-003,1.227e-003,9.768e-004,7.059e-004,4.425e-004,2.404e-004,1.445e-004,1.552e-004,2.688e-004,4.773e-004,7.382e-004,1.021e-003,1.259e-003,1.460e-003,8.631e-004,1.456e-003,1.539e-003,1.647e-003,1.338e-003,7.290e-004,2.477e-004,2.487e-004,2.564e-004,1.656e-004,6.168e-005,2.449e-004,8.848e-004,1.459e-003,1.457e-003,2.457e-004,9.523e-006,1.704e-003,1.501e-006,8.638e-004
608,1.507e-006,1.593e-004,3.387e-004,5.211e-004,7.035e-004,8.807e-004,1.047e-003,1.230e-003,1.393e-003,1.573e-003,1.741e-003,1.257e-006,1.416e-004,3.001e-004,4.611e-004,6.212e-004,7.809e-004,9.305e-004,1.093e-003,1.259e-003,1.422e-003,1.574e-003,1.318e-006,1.350e-005,2.672e-005,4.207e-005,5.794e-005,7.596e-005,9.175e-005,1.108e-004,1.290e-004,1.565e-004,1.657e-004,1.225e-006,1.561e-006,2.169e-006,3.457e-006,5.222e-006,5.346e-006,3.580e-006,8.584e-006,6.768e-006,8.481e-006,9.921e-006,1.616e-003,1.614e-003,1.499e-003,1.284e-003,1.007e-003,7.088e-004,4.202e-004,2.005e-004,9.862e-005,1.075e-004,2.251e-004,4.481e-004,7.331e-004,1.046e-003,1.311e-003,1.537e-003,8.762e-004,1.571e-003,1.624e-003,1.693e-003,1.339e-003,6.772e-004,1.691e-004,1.704e-004,1.774e-004,1.135e-004,4.494e-005,2.569e-004,9.458e-004,1.572e-003,1.572e-003,1.665e-004,1.149e-005,1.735e-003,1.543e-006,8.763e-004
612,1.477e-006,1.553e-004,3.289e-004,5.058e-004,6.831e-004,8.580e-004,1.021e-003,1.205e-003,1.368e-003,1.548e-003,1.722e-003,1.176e-006,1.426e-004,3.009e-004,4.627e-004,6.249e-004,7.877e-004,9.421e-004,1.111e-003,1.286e-003,1.459e-003,1.621e-003,1.270e-006,8.840e-006,1.653e-005,2.583e-005,3.536e-005,4.728e-005,5.646e-005,6.806e-005,7.885e-005,9.380e-005,1.005e-004,1.499e-006,1.573e-006,1.987e-006,3.658e-006,4.030e-006,5.495e-006,4.768e-006,8.005e-006,6.369e-006,8.694e-006,9.523e-006,1.641e-003,1.641e-003,1.517e-003,1.288e-003,9.908e-004,6.843e-004,3.903e-004,1.644e-004,6.112e-005,6.725e-005,1.861e-004,4.109e-004,7.016e-004,1.027e-003,1.311e-003,1.554e-003,8.532e-004,1.618e-003,1.647e-003,1.686e-003,1.295e-003,6.130e-004,1.041e-004,1.037e-004,1.106e-004,7.375e-005,2.970e-005,2.563e-004,9.573e-004,1.619e-003,1.619e-003,9.988e-005,1.262e-005,1.719e-003,1.343e-006,8.553e-004
616,1.429e-006,1.535e-004,3.235e-004,4.951e-004,6.654e-004,8.322e-004,9.901e-004,1.166e-003,1.325e-003,1.498e-003,1.669e-003,1.210e-006,1.437e-004,3.011e-004,4.608e-004,6.191e-004,7.791e-004,9.301e-004,1.097e-003,1.270e-003,1.443e-003,1.607e-003,1.256e-006,6.095e-006,1.101e-005,1.726e-005,2.377e-005,3.148e-005,3.622e-005,4.380e-005,5.062e-005,6.097e-005,6.408e-005,1.375e-006,1.352e-006,2.038e-006,3.409e-006,4.386e-006,5.606e-006,4.400e-006,7.583e-006,6.341e-006,9.486e-006,9.716e-006,1.614e-003,1.615e-003,1.490e-003,1.260e-003,9.702e-004,6.637e-004,3.729e-004,1.477e-004,4.028e-005,4.607e-005,1.654e-004,3.899e-004,6.771e-004,9.978e-004,1.279e-003,1.525e-003,8.283e-004,1.604e-003,1.620e-003,1.641e-003,1.243e-003,5.747e-004,6.793e-005,6.864e-005,7.603e-005,5.119e-005,2.218e-005,2.575e-004,9.466e-004,1.606e-003,1.605e-003,6.485e-005,1.065e-005,1.664e-003,1.347e-006,8.293e-004
620,1.287e-006,1.511e-004,3.191e-004,4.876e-004,6.542e-004,8.169e-004,9.690e-004,1.138e-003,1.291e-003,1.458e-003,1.628e-003,1.099e-006,1.430e-004,2.998e-004,4.585e-004,6.155e-004,7.727e-004,9.215e-004,1.084e-003,1.252e-003,1.422e-003,1.583e-003,1.233e-006,4.421e-006,7.849e-006,1.193e-005,1.640e-005,2.181e-005,2.389e-005,2.901e-005,3.336e-005,4.083e-005,4.203e-005,1.123e-006,1.217e-006,2.356e-006,3.631e-006,4.440e-006,5.175e-006,4.852e-006,8.457e-006,7.486e-006,9.646e-006,1.109e-005,1.584e-003,1.585e-003,1.462e-003,1.237e-003,9.546e-004,6.507e-004,3.614e-004,1.346e-004,2.813e-005,3.298e-005,1.519e-004,3.759e-004,6.618e-004,9.776e-004,1.254e-003,1.495e-003,8.120e-004,1.580e-003,1.589e-003,1.600e-003,1.207e-003,5.501e-004,4.501e-005,4.825e-005,5.414e-005,3.956e-005,1.695e-005,2.577e-004,9.385e-004,1.583e-003,1.581e-003,4.302e-005,1.065e-005,1.619e-003,1.237e-006,8.144e-004
624,1.204e-006,1.447e-004,3.075e-004,4.725e-004,6.354e-004,7.949e-004,9.439e-004,1.112e-003,1.259e-003,1.422e-003,1.588e-003,1.020e-006,1.376e-004,2.908e-004,4.468e-004,6.018e-004,7.575e-004,9.042e-004,1.065e-003,1.232e-003,1.398e-003,1.556e-003,1.066e-006,3.469e-006,5.776e-006,8.857e-006,1.207e-005,1.584e-005,1.715e-005,2.127e-005,2.303e-005,2.842e-005,2.977e-005,9.483e-007,1.156e-006,2.420e-006,3.395e-006,5.090e-006,5.482e-006,5.029e-006,9.605e-006,7.334e-006,1.078e-005,1.300e-005,1.554e-003,1.556e-003,1.434e-003,1.214e-003,9.311e-004,6.320e-004,3.462e-004,1.233e-004,2.092e-005,2.490e-005,1.405e-004,3.591e-004,6.419e-004,9.547e-004,1.228e-003,1.465e-003,7.909e-004,1.554e-003,1.557e-003,1.564e-003,1.174e-003,5.241e-004,3.267e-005,3.452e-005,4.138e-005,3.181e-005,1.441e-005,2.500e-004,9.231e-004,1.556e-003,1.555e-003,2.970e-005,1.224e-005,1.583e-003,1.075e-006,7.935e-004
628,9.894e-007,1.367e-004,2.910e-004,4.483e-004,6.039e-004,7.577e-004,9.009e-004,1.063e-003,1.210e-003,1.371e-003,1.531e-003,9.679e-007,1.305e-004,2.756e-004,4.244e-004,5.731e-004,7.236e-004,8.663e-004,1.024e-003,1.187e-003,1.352e-003,1.508e-003,1.035e-006,2.794e-006,4.385e-006,6.657e-006,9.059e-006,1.258e-005,1.306e-005,1.541e-005,1.753e-005,2.328e-005,2.143e-005,7.151e-007,1.488e-006,2.409e-006,3.575e-006,4.844e-006,5.814e-006,6.723e-006,9.921e-006,9.501e-006,1.100e-005,1.517e-005,1.504e-003,1.505e-003,1.386e-003,1.168e-003,8.922e-004,6.011e-004,3.264e-004,1.146e-004,1.692e-005,2.043e-005,1.291e-004,3.361e-004,6.076e-004,9.122e-004,1.181e-003,1.416e-003,7.533e-004,1.506e-003,1.507e-003,1.509e-003,1.124e-003,4.929e-004,2.390e-005,2.664e-005,3.285e-005,2.955e-005,1.384e-005,2.376e-004,8.848e-004,1.510e-003,1.506e-003,2.199e-005,1.320e-005,1.528e-003,1.203e-006,7.544e-004
632,1.029e-006,1.313e-004,2.784e-004,4.272e-004,5.748e-004,7.197e-004,8.579e-004,1.013e-003,1.153e-003,1.310e-003,1.467e-003,8.320e-007,1.253e-004,2.641e-004,4.053e-004,5.462e-004,6.890e-004,8.247e-004,9.758e-004,1.132e-003,1.293e-003,1.446e-003,1.138e-006,2.466e-006,3.761e-006,5.247e-006,7.554e-006,1.023e-005,1.002e-005,1.188e-005,1.392e-005,1.909e-005,1.651e-005,6.653e-007,1.273e-006,2.603e-006,3.587e-006,4.912e-006,5.611e-006,6.807e-006,9.985e-006,9.944e-006,1.179e-005,1.610e-005,1.441e-003,1.441e-003,1.327e-003,1.119e-003,8.476e-004,5.744e-004,3.123e-004,1.101e-004,1.456e-005,1.726e-005,1.228e-004,3.196e-004,5.773e-004,8.672e-004,1.126e-003,1.354e-003,7.168e-004,1.443e-003,1.444e-003,1.443e-003,1.067e-003,4.652e-004,1.994e-005,2.348e-005,2.945e-005,2.962e-005,1.112e-005,2.325e-004,8.464e-004,1.450e-003,1.444e-003,1.796e-005,1.421e-005,1.461e-003,9.213e-007,7.167e-004
636,1.104e-006,1.261e-004,2.672e-004,4.099e-004,5.518e-004,6.902e-004,8.216e-004,9.686e-004,1.103e-003,1.251e-003,1.401e-003,8.090e-007,1.204e-004,2.537e-004,3.891e-004,5.243e-004,6.605e-004,7.898e-004,9.336e-004,1.082e-003,1.237e-003,1.382e-003,9.791e-007,2.274e-006,3.141e-006,4.434e-006,7.178e-006,8.671e-006,7.818e-006,1.028e-005,1.136e-005,1.573e-005,1.456e-005,5.800e-007,1.206e-006,3.134e-006,3.865e-006,5.392e-006,5.779e-006,6.866e-006,1.149e-005,1.064e-005,1.304e-005,1.647e-005,1.378e-003,1.379e-003,1.269e-003,1.071e-003,8.092e-004,5.523e-004,3.014e-004,1.051e-004,1.303e-005,1.547e-005,1.167e-004,3.062e-004,5.537e-004,8.295e-004,1.075e-003,1.293e-003,6.877e-004,1.379e-003,1.380e-003,1.379e-003,1.019e-003,4.463e-004,1.698e-005,2.088e-005,2.826e-005,2.582e-005,1.530e-005,2.250e-004,8.125e-004,1.390e-003,1.379e-003,1.406e-005,1.591e-005,1.399e-003,8.771e-007,6.870e-004
640,8.592e-007,1.181e-004,2.519e-004,3.883e-004,5.244e-004,6.557e-004,7.828e-004,9.242e-004,1.052e-003,1.193e-003,1.335e-003,8.424e-007,1.128e-004,2.391e-004,3.685e-004,4.976e-004,6.287e-004,7.526e-004,8.906e-004,1.033e-003,1.181e-003,1.321e-003,1.012e-006,2.034e-006,2.759e-006,4.293e-006,6.172e-006,7.603e-006,7.246e-006,8.945e-006,1.024e-005,1.411e-005,1.115e-005,8.317e-007,1.089e-006,3.256e-006,4.175e-006,6.315e-006,6.060e-006,7.020e-006,1.299e-005,1.025e-005,1.542e-005,1.807e-005,1.317e-003,1.319e-003,1.213e-003,1.022e-003,7.776e-004,5.241e-004,2.853e-004,9.825e-005,1.226e-005,1.417e-005,1.084e-004,2.887e-004,5.251e-004,7.911e-004,1.026e-003,1.235e-003,6.550e-004,1.318e-003,1.318e-003,1.316e-003,9.697e-004,4.213e-004,1.481e-005,1.931e-005,2.649e-005,2.777e-005,1.038e-005,2.130e-004,7.759e-004,1.328e-003,1.318e-003,1.189e-005,1.729e-005,1.337e-003,8.525e-007,6.547e-004
644,6.862e-007,1.084e-004,2.319e-004,3.586e-004,4.858e-004,6.099e-004,7.307e-004,8.665e-004,9.872e-004,1.124e-003,1.260e-003,8.370e-007,1.036e-004,2.195e-004,3.398e-004,4.605e-004,5.843e-004,7.019e-004,8.331e-004,9.698e-004,1.111e-003,1.246e-003,8.697e-007,1.520e-006,2.429e-006,3.982e-006,4.831e-006,7.218e-006,6.117e-006,8.020e-006,9.072e-006,1.188e-005,9.073e-006,6.980e-007,1.203e-006,3.305e-006,4.916e-006,5.497e-006,5.614e-006,8.932e-006,1.217e-005,1.210e-005,1.467e-005,1.811e-005,1.243e-003,1.245e-003,1.143e-003,9.624e-004,7.242e-004,4.873e-004,2.646e-004,9.049e-005,1.072e-005,1.248e-005,1.004e-004,2.651e-004,4.864e-004,7.380e-004,9.621e-004,1.163e-003,6.094e-004,1.244e-003,1.244e-003,1.241e-003,9.076e-004,3.881e-004,1.371e-005,1.739e-005,2.571e-005,2.626e-005,1.366e-005,1.975e-004,7.249e-004,1.255e-003,1.245e-003,9.769e-006,1.812e-005,1.261e-003,8.270e-007,6.094e-004
648,7.659e-007,9.985e-005,2.124e-004,3.274e-004,4.426e-004,5.562e-004,6.668e-004,7.924e-004,9.062e-004,1.034e-003,1.161e-003,6.779e-007,9.555e-005,2.010e-004,3.097e-004,4.193e-004,5.315e-004,6.397e-004,7.609e-004,8.870e-004,1.020e-003,1.147e-003,6.941e-007,1.463e-006,2.274e-006,3.313e-006,4.489e-006,5.447e-006,5.903e-006,6.603e-006,7.189e-006,1.141e-005,8.889e-006,2.640e-007,1.072e-006,2.833e-006,3.963e-006,5.714e-006,5.333e-006,9.281e-006,1.384e-005,1.129e-005,1.599e-005,1.926e-005,1.146e-003,1.146e-003,1.052e-003,8.815e-004,6.607e-004,4.464e-004,2.444e-004,8.416e-005,1.005e-005,1.234e-005,9.355e-005,2.425e-004,4.432e-004,6.724e-004,8.802e-004,1.069e-003,5.570e-004,1.146e-003,1.145e-003,1.141e-003,8.294e-004,3.526e-004,1.164e-005,1.639e-005,2.555e-005,2.446e-005,1.074e-005,1.852e-004,6.621e-004,1.158e-003,1.145e-003,9.849e-006,1.975e-005,1.166e-003,7.918e-007,5.553e-004
652,5.367e-007,9.520e-005,2.003e-004,3.084e-004,4.148e-004,5.182e-004,6.208e-004,7.355e-004,8.407e-004,9.581e-004,1.080e-003,6.090e-007,9.093e-005,1.901e-004,2.915e-004,3.927e-004,4.959e-004,5.946e-004,7.065e-004,8.224e-004,9.452e-004,1.064e-003,6.289e-007,1.201e-006,1.835e-006,2.853e-006,3.979e-006,5.527e-006,4.235e-006,6.048e-006,6.868e-006,8.940e-006,8.023e-006,4.427e-007,1.069e-006,3.119e-006,3.869e-006,5.953e-006,5.447e-006,9.971e-006,1.377e-005,1.191e-005,1.749e-005,2.027e-005,1.062e-003,1.064e-003,9.752e-004,8.207e-004,6.193e-004,4.198e-004,2.315e-004,8.156e-005,9.448e-006,1.162e-005,8.833e-005,2.281e-004,4.125e-004,6.254e-004,8.167e-004,9.909e-004,5.194e-004,1.062e-003,1.061e-003,1.058e-003,7.691e-004,3.304e-004,8.669e-006,1.366e-005,2.243e-005,2.112e-005,9.805e-006,1.764e-004,6.199e-004,1.077e-003,1.061e-003,7.817e-006,2.012e-005,1.082e-003,5.343e-007,5.174e-004
656,4.234e-007,8.921e-005,1.882e-004,2.901e-004,3.895e-004,4.867e-004,5.815e-004,6.870e-004,7.835e-004,8.915e-004,1.002e-003,6.323e-007,8.536e-005,1.786e-004,2.742e-004,3.685e-004,4.657e-004,5.569e-004,6.596e-004,7.662e-004,8.791e-004,9.885e-004,5.198e-007,1.209e-006,1.756e-006,2.505e-006,3.467e-006,4.535e-006,3.642e-006,5.918e-006,5.944e-006,9.594e-006,6.564e-006,3.790e-007,1.095e-006,3.154e-006,3.520e-006,6.140e-006,7.048e-006,9.959e-006,1.364e-005,1.282e-005,1.749e-005,1.973e-005,9.868e-004,9.888e-004,9.060e-004,7.645e-004,5.797e-004,3.971e-004,2.199e-004,7.638e-005,9.729e-006,1.115e-005,8.164e-005,2.139e-004,3.875e-004,5.851e-004,7.603e-004,9.209e-004,4.879e-004,9.866e-004,9.858e-004,9.812e-004,7.167e-004,3.107e-004,9.324e-006,1.469e-005,2.111e-005,2.094e-005,1.469e-005,1.661e-004,5.826e-004,1.003e-003,9.854e-004,7.189e-006,1.906e-005,1.008e-003,5.439e-007,4.862e-004
660,4.623e-007,8.166e-005,1.741e-004,2.691e-004,3.635e-004,4.562e-004,5.469e-004,6.443e-004,7.351e-004,8.371e-004,9.355e-004,7.865e-007,7.791e-005,1.650e-004,2.545e-004,3.442e-004,4.356e-004,5.213e-004,6.187e-004,7.182e-004,8.245e-004,9.255e-004,2.491e-007,1.236e-006,1.735e-006,2.408e-006,2.939e-006,3.122e-006,3.445e-006,3.846e-006,5.716e-006,8.819e-006,5.925e-006,8.646e-008,1.436e-006,3.397e-006,3.900e-006,6.534e-006,6.051e-006,1.001e-005,1.267e-005,1.278e-005,1.650e-005,2.046e-005,9.258e-004,9.269e-004,8.528e-004,7.164e-004,5.395e-004,3.708e-004,2.045e-004,7.051e-005,7.900e-006,9.900e-006,7.584e-005,1.974e-004,3.616e-004,5.481e-004,7.129e-004,8.628e-004,4.571e-004,9.231e-004,9.233e-004,9.199e-004,6.726e-004,2.893e-004,8.116e-006,1.534e-005,2.195e-005,2.241e-005,1.226e-005,1.562e-004,5.484e-004,9.404e-004,9.226e-004,4.985e-006,2.181e-005,9.467e-004,2.907e-007,4.542e-004
664,3.553e-007,7.214e-005,1.548e-004,2.412e-004,3.268e-004,4.125e-004,4.963e-004,5.876e-004,6.735e-004,7.678e-004,8.643e-004,6.446e-007,6.894e-005,1.460e-004,2.268e-004,3.082e-004,3.921e-004,4.719e-004,5.635e-004,6.563e-004,7.565e-004,8.511e-004,3.182e-007,1.055e-006,1.259e-006,2.009e-006,2.640e-006,2.945e-006,2.207e-006,3.396e-006,2.881e-006,6.509e-006,4.671e-006,3.860e-007,1.204e-006,3.136e-006,3.448e-006,5.425e-006,6.239e-006,1.017e-005,1.430e-005,1.224e-005,1.704e-005,1.977e-005,8.512e-004,8.537e-004,7.819e-004,6.586e-004,4.927e-004,3.359e-004,1.828e-004,6.283e-005,7.628e-006,8.191e-006,6.645e-005,1.760e-004,3.253e-004,4.968e-004,6.511e-004,7.919e-004,4.121e-004,8.501e-004,8.494e-004,8.451e-004,6.133e-004,2.547e-004,7.477e-006,1.325e-005,2.091e-005,1.840e-005,9.948e-006,1.394e-004,4.986e-004,8.647e-004,8.483e-004,5.056e-006,2.134e-005,8.701e-004,5.035e-007,4.099e-004
