,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80
572,1.209e-006,1.023e-004,2.231e-004,3.191e-004,4.420e-004,5.813e-004,6.998e-004,7.973e-004,8.892e-004,1.021e-003,1.363e-003,1.031e-006,4.401e-006,8.417e-006,1.127e-005,1.471e-005,1.932e-005,2.246e-005,2.442e-005,2.833e-005,3.051e-005,3.353e-005,1.379e-006,9.220e-005,2.014e-004,2.899e-004,4.021e-004,5.323e-004,6.484e-004,7.386e-004,8.300e-004,9.721e-004,1.325e-003,1.132e-006,1.873e-006,2.049e-006,2.773e-006,3.442e-006,4.293e-006,5.356e-006,7.531e-006,9.163e-006,7.417e-006,8.918e-006,4.282e-004,4.029e-004,4.017e-004,4.253e-004,4.695e-004,5.304e-004,5.954e-004,6.487e-004,6.702e-004,6.938e-004,7.103e-004,6.950e-004,6.613e-004,6.057e-004,5.385e-004,4.720e-004,5.697e-004,3.357e-005,4.687e-004,9.192e-004,1.350e-003,1.338e-003,1.318e-003,1.317e-003,1.315e-003,7.098e-004,2.486e-004,1.181e-005,3.177e-005,4.295e-005,3.342e-005,1.319e-003,8.549e-006,1.352e-003,1.027e-006,5.692e-004
576,1.062e-006,9.464e-005,2.062e-004,2.947e-004,4.077e-004,5.365e-004,6.443e-004,7.344e-004,8.182e-004,9.381e-004,1.244e-003,8.218e-007,8.352e-006,1.658e-005,2.271e-005,3.045e-005,3.972e-005,4.661e-005,5.121e-005,5.736e-005,6.246e-005,6.909e-005,1.260e-006,8.100e-005,1.776e-004,2.554e-004,3.547e-004,4.693e-004,5.717e-004,6.515e-004,7.318e-004,8.574e-004,1.169e-003,1.169e-006,1.813e-006,2.163e-006,2.532e-006,3.840e-006,3.806e-006,4.595e-006,7.183e-006,8.805e-006,7.333e-006,1.017e-005,4.179e-004,3.960e-004,3.916e-004,4.095e-004,4.412e-004,4.860e-004,5.357e-004,5.763e-004,5.911e-004,6.117e-004,6.300e-004,6.230e-004,6.008e-004,5.605e-004,5.074e-004,4.537e-004,5.254e-004,6.972e-005,4.523e-004,8.496e-004,1.223e-003,1.195e-003,1.166e-003,1.164e-003,1.164e-003,6.273e-004,2.201e-004,1.853e-005,5.568e-005,7.821e-005,6.937e-005,1.166e-003,8.539e-006,1.235e-003,1.014e-006,5.252e-004
580,1.039e-006,9.129e-005,1.982e-004,2.832e-004,3.915e-004,5.145e-004,6.171e-004,7.022e-004,7.808e-004,8.924e-004,1.169e-003,8.512e-007,1.583e-005,3.194e-005,4.427e-005,6.011e-005,7.862e-005,9.142e-005,1.021e-004,1.134e-004,1.246e-004,1.385e-004,1.192e-006,7.062e-005,1.550e-004,2.231e-004,3.103e-004,4.101e-004,5.005e-004,5.705e-004,6.405e-004,7.511e-004,1.026e-003,1.109e-006,1.873e-006,2.206e-006,2.565e-006,3.619e-006,3.936e-006,4.954e-006,7.126e-006,8.828e-006,7.200e-006,1.019e-005,4.432e-004,4.247e-004,4.149e-004,4.212e-004,4.391e-004,4.593e-004,4.887e-004,5.123e-004,5.183e-004,5.361e-004,5.590e-004,5.648e-004,5.595e-004,5.422e-004,5.068e-004,4.687e-004,5.046e-004,1.383e-004,4.721e-004,8.204e-004,1.133e-003,1.076e-003,1.023e-003,1.023e-003,1.022e-003,5.508e-004,1.941e-004,3.179e-005,1.031e-004,1.492e-004,1.378e-004,1.023e-003,7.908e-006,1.161e-003,9.685e-007,5.040e-004
584,1.043e-006,9.318e-005,2.003e-004,2.860e-004,3.954e-004,5.197e-004,6.218e-004,7.057e-004,7.840e-004,8.928e-004,1.144e-003,8.575e-007,2.806e-005,5.712e-005,8.003e-005,1.089e-004,1.430e-004,1.669e-004,1.865e-004,2.062e-004,2.278e-004,2.543e-004,1.209e-006,6.021e-005,1.324e-004,1.905e-004,2.653e-004,3.515e-004,4.300e-004,4.899e-004,5.512e-004,6.470e-004,8.864e-004,1.030e-006,1.795e-006,2.406e-006,2.649e-006,3.471e-006,3.403e-006,4.804e-006,6.918e-006,8.943e-006,6.945e-006,9.240e-006,5.151e-004,4.995e-004,4.820e-004,4.710e-004,4.661e-004,4.535e-004,4.526e-004,4.515e-004,4.456e-004,4.606e-004,4.923e-004,5.176e-004,5.379e-004,5.546e-004,5.438e-004,5.272e-004,5.093e-004,2.537e-004,5.384e-004,8.382e-004,1.082e-003,9.754e-004,8.847e-004,8.843e-004,8.842e-004,4.734e-004,1.664e-004,5.371e-005,1.798e-004,2.649e-004,2.531e-004,8.821e-004,8.731e-006,1.137e-003,9.915e-007,5.089e-004
588,9.392e-007,1.013e-004,2.148e-004,3.066e-004,4.212e-004,5.531e-004,6.597e-004,7.472e-004,8.280e-004,9.385e-004,1.172e-003,8.660e-007,4.602e-005,9.353e-005,1.314e-004,1.795e-004,2.350e-004,2.747e-004,3.074e-004,3.403e-004,3.761e-004,4.203e-004,1.217e-006,5.007e-005,1.103e-004,1.586e-004,2.210e-004,2.934e-004,3.593e-004,4.101e-004,4.620e-004,5.428e-004,7.468e-004,1.173e-006,1.940e-006,2.303e-006,2.695e-006,3.622e-006,3.370e-006,4.861e-006,6.488e-006,9.504e-006,7.930e-006,9.501e-006,6.376e-004,6.250e-004,5.958e-004,5.611e-004,5.281e-004,4.696e-004,4.296e-004,3.963e-004,3.727e-004,3.853e-004,4.303e-004,4.835e-004,5.383e-004,6.001e-004,6.209e-004,6.328e-004,5.434e-004,4.190e-004,6.549e-004,9.061e-004,1.067e-003,8.928e-004,7.443e-004,7.464e-004,7.466e-004,3.981e-004,1.393e-004,8.473e-005,2.884e-004,4.334e-004,4.182e-004,7.451e-004,8.470e-006,1.163e-003,1.173e-006,5.423e-004
592,1.108e-006,1.156e-004,2.418e-004,3.447e-004,4.723e-004,6.181e-004,7.349e-004,8.273e-004,9.147e-004,1.028e-003,1.243e-003,9.742e-007,7.000e-005,1.429e-004,2.009e-004,2.746e-004,3.598e-004,4.216e-004,4.719e-004,5.216e-004,5.782e-004,6.465e-004,1.192e-006,4.008e-005,8.757e-005,1.252e-004,1.744e-004,2.306e-004,2.836e-004,3.235e-004,3.655e-004,4.283e-004,5.929e-004,1.258e-006,1.996e-006,2.408e-006,2.540e-006,3.496e-006,3.731e-006,6.119e-006,7.121e-006,8.591e-006,7.418e-006,9.831e-006,8.170e-004,8.085e-004,7.619e-004,6.967e-004,6.270e-004,5.096e-004,4.164e-004,3.402e-004,2.948e-004,3.050e-004,3.679e-004,4.583e-004,5.586e-004,6.808e-004,7.434e-004,7.913e-004,6.071e-004,6.444e-004,8.281e-004,1.026e-003,1.087e-003,8.149e-004,5.910e-004,5.952e-004,5.947e-004,3.140e-004,1.128e-004,1.259e-004,4.351e-004,6.590e-004,6.434e-004,5.926e-004,8.203e-006,1.236e-003,1.058e-006,6.059e-004
596,1.258e-006,1.300e-004,2.693e-004,3.827e-004,5.234e-004,6.824e-004,8.078e-004,9.077e-004,1.002e-003,1.121e-003,1.320e-003,9.952e-007,9.245e-005,1.885e-004,2.651e-004,3.624e-004,4.753e-004,5.571e-004,6.244e-004,6.903e-004,7.662e-004,8.583e-004,1.126e-006,3.155e-005,6.848e-005,9.756e-005,1.360e-004,1.794e-004,2.201e-004,2.502e-004,2.827e-004,3.309e-004,4.585e-004,1.359e-006,2.024e-006,2.493e-006,2.912e-006,3.929e-006,3.333e-006,5.439e-006,6.765e-006,8.154e-006,7.103e-006,1.067e-005,9.899e-004,9.833e-004,9.207e-004,8.265e-004,7.229e-004,5.498e-004,4.077e-004,2.947e-004,2.289e-004,2.369e-004,3.173e-004,4.412e-004,5.833e-004,7.610e-004,8.621e-004,9.436e-004,6.700e-004,8.549e-004,9.944e-004,1.144e-003,1.111e-003,7.506e-004,4.583e-004,4.617e-004,4.614e-004,2.465e-004,8.978e-005,1.652e-004,5.709e-004,8.696e-004,8.534e-004,4.594e-004,8.701e-006,1.310e-003,1.224e-006,6.694e-004
600,1.202e-006,1.420e-004,2.919e-004,4.139e-004,5.639e-004,7.338e-004,8.672e-004,9.708e-004,1.069e-003,1.190e-003,1.374e-003,1.011e-006,1.117e-004,2.272e-004,3.194e-004,4.358e-004,5.701e-004,6.681e-004,7.484e-004,8.270e-004,9.172e-004,1.029e-003,1.306e-006,2.391e-005,5.190e-005,7.398e-005,1.024e-004,1.347e-004,1.657e-004,1.879e-004,2.130e-004,2.483e-004,3.423e-004,1.408e-006,1.922e-006,2.531e-006,2.833e-006,4.032e-006,3.356e-006,4.882e-006,6.364e-006,8.592e-006,7.162e-006,9.849e-006,1.127e-003,1.122e-003,1.047e-003,9.296e-004,7.988e-004,5.814e-004,4.014e-004,2.565e-004,1.726e-004,1.785e-004,2.739e-004,4.264e-004,6.022e-004,8.242e-004,9.557e-004,1.064e-003,7.211e-004,1.025e-003,1.126e-003,1.235e-003,1.125e-003,6.937e-004,3.432e-004,3.473e-004,3.494e-004,1.868e-004,6.809e-005,1.990e-004,6.825e-004,1.040e-003,1.023e-003,3.452e-004,7.834e-006,1.364e-003,1.160e-006,7.194e-004
604,1.267e-006,1.490e-004,3.062e-004,4.340e-004,5.909e-004,7.687e-004,9.057e-004,1.012e-003,1.113e-003,1.234e-003,1.404e-003,1.027e-006,1.251e-004,2.557e-004,3.599e-004,4.914e-004,6.429e-004,7.529e-004,8.435e-004,9.316e-004,1.033e-003,1.157e-003,1.320e-006,1.716e-005,3.715e-005,5.280e-005,7.316e-005,9.613e-005,1.186e-004,1.342e-004,1.518e-004,1.768e-004,2.432e-004,1.480e-006,1.906e-006,2.736e-006,2.899e-006,3.636e-006,3.090e-006,5.496e-006,6.554e-006,8.242e-006,7.927e-006,8.862e-006,1.227e-003,1.223e-003,1.141e-003,1.006e-003,8.538e-004,6.028e-004,3.895e-004,2.197e-004,1.242e-004,1.277e-004,2.335e-004,4.080e-004,6.112e-004,8.678e-004,1.023e-003,1.151e-003,7.547e-004,1.153e-003,1.222e-003,1.297e-003,1.125e-003,6.395e-004,2.438e-004,2.494e-004,2.501e-004,1.344e-004,4.894e-005,2.212e-004,7.664e-004,1.169e-003,1.151e-003,2.459e-004,6.898e-006,1.393e-003,1.292e-006,7.526e-004
608,1.111e-006,1.490e-004,3.074e-004,4.379e-004,5.984e-004,7.797e-004,9.200e-004,1.029e-003,1.133e-003,1.255e-003,1.412e-003,1.200e-006,1.306e-004,2.689e-004,3.801e-004,5.217e-004,6.856e-004,8.053e-004,9.036e-004,9.995e-004,1.110e-003,1.245e-003,1.279e-006,1.183e-005,2.508e-005,3.595e-005,4.953e-005,6.414e-005,8.031e-005,9.068e-005,1.038e-004,1.194e-004,1.648e-004,1.439e-006,2.007e-006,2.632e-006,2.517e-006,3.546e-006,2.749e-006,4.283e-006,5.426e-006,8.134e-006,6.062e-006,8.611e-006,1.291e-003,1.290e-003,1.200e-003,1.051e-003,8.788e-004,6.048e-004,3.696e-004,1.852e-004,8.457e-005,8.688e-005,1.955e-004,3.831e-004,6.039e-004,8.870e-004,1.061e-003,1.205e-003,7.668e-004,1.241e-003,1.284e-003,1.331e-003,1.110e-003,5.828e-004,1.648e-004,1.714e-004,1.720e-004,9.432e-005,3.577e-005,2.326e-004,8.185e-004,1.258e-003,1.238e-003,1.668e-004,7.287e-006,1.400e-003,1.467e-006,7.643e-004
612,8.906e-007,1.453e-004,2.982e-004,4.247e-004,5.810e-004,7.587e-004,8.977e-004,1.003e-003,1.109e-003,1.229e-003,1.374e-003,1.044e-006,1.315e-004,2.700e-004,3.818e-004,5.244e-004,6.914e-004,8.145e-004,9.156e-004,1.015e-003,1.131e-003,1.274e-003,1.207e-006,7.448e-006,1.599e-005,2.225e-005,3.050e-005,3.873e-005,4.937e-005,5.466e-005,6.357e-005,7.293e-005,9.793e-005,1.395e-006,1.925e-006,2.794e-006,2.866e-006,3.215e-006,2.950e-006,3.528e-006,5.103e-006,6.678e-006,5.426e-006,8.309e-006,1.301e-003,1.301e-003,1.206e-003,1.047e-003,8.670e-004,5.828e-004,3.427e-004,1.559e-004,5.371e-005,5.352e-005,1.632e-004,3.508e-004,5.756e-004,8.680e-004,1.053e-003,1.209e-003,7.474e-004,1.268e-003,1.291e-003,1.315e-003,1.058e-003,5.192e-004,1.002e-004,1.073e-004,1.066e-004,5.930e-005,2.405e-005,2.352e-004,8.277e-004,1.285e-003,1.266e-003,1.023e-004,7.730e-006,1.366e-003,1.250e-006,7.455e-004
616,9.387e-007,1.439e-004,2.936e-004,4.156e-004,5.668e-004,7.382e-004,8.705e-004,9.729e-004,1.075e-003,1.188e-003,1.322e-003,1.207e-006,1.328e-004,2.704e-004,3.807e-004,5.211e-004,6.847e-004,8.051e-004,9.047e-004,1.003e-003,1.117e-003,1.259e-003,1.169e-006,5.372e-006,1.088e-005,1.476e-005,2.074e-005,2.538e-005,3.213e-005,3.625e-005,4.142e-005,4.609e-005,6.220e-005,1.377e-006,2.092e-006,2.719e-006,2.730e-006,3.551e-006,2.301e-006,4.559e-006,5.645e-006,7.702e-006,6.972e-006,7.811e-006,1.276e-003,1.276e-003,1.183e-003,1.025e-003,8.459e-004,5.666e-004,3.294e-004,1.403e-004,3.577e-005,3.626e-005,1.455e-004,3.336e-004,5.560e-004,8.442e-004,1.027e-003,1.183e-003,7.262e-004,1.254e-003,1.265e-003,1.278e-003,1.011e-003,4.810e-004,6.476e-005,7.147e-005,7.214e-005,4.176e-005,1.781e-005,2.369e-004,8.193e-004,1.270e-003,1.251e-003,6.566e-005,7.693e-006,1.315e-003,1.469e-006,7.254e-004
620,8.918e-007,1.417e-004,2.892e-004,4.097e-004,5.576e-004,7.247e-004,8.521e-004,9.507e-004,1.050e-003,1.158e-003,1.284e-003,1.103e-006,1.318e-004,2.691e-004,3.789e-004,5.187e-004,6.796e-004,7.983e-004,8.957e-004,9.917e-004,1.103e-003,1.242e-003,9.121e-007,3.806e-006,7.951e-006,1.065e-005,1.415e-005,1.725e-005,2.194e-005,2.422e-005,2.890e-005,3.038e-005,4.036e-005,1.349e-006,1.808e-006,2.664e-006,2.767e-006,3.059e-006,2.669e-006,4.620e-006,5.682e-006,7.887e-006,6.924e-006,8.915e-006,1.253e-003,1.254e-003,1.163e-003,1.009e-003,8.332e-004,5.567e-004,3.191e-004,1.294e-004,2.540e-005,2.533e-005,1.343e-004,3.204e-004,5.425e-004,8.282e-004,1.009e-003,1.161e-003,7.124e-004,1.237e-003,1.241e-003,1.247e-003,9.791e-004,4.570e-004,4.078e-005,4.961e-005,5.154e-005,3.292e-005,1.507e-005,2.360e-004,8.129e-004,1.255e-003,1.235e-003,4.402e-005,8.422e-006,1.277e-003,1.393e-006,7.114e-004
624,1.051e-006,1.357e-004,2.784e-004,3.959e-004,5.407e-004,7.041e-004,8.298e-004,9.253e-004,1.022e-003,1.130e-003,1.249e-003,1.028e-006,1.268e-004,2.604e-004,3.683e-004,5.057e-004,6.646e-004,7.817e-004,8.789e-004,9.732e-004,1.083e-003,1.220e-003,7.645e-007,2.909e-006,6.184e-006,7.547e-006,1.068e-005,1.203e-005,1.587e-005,1.803e-005,2.103e-005,2.128e-005,2.677e-005,1.364e-006,1.854e-006,2.954e-006,2.897e-006,3.176e-006,3.246e-006,4.687e-006,6.164e-006,8.128e-006,6.834e-006,9.012e-006,1.228e-003,1.230e-003,1.140e-003,9.882e-004,8.131e-004,5.395e-004,3.050e-004,1.208e-004,1.971e-005,1.908e-005,1.230e-004,3.053e-004,5.232e-004,8.065e-004,9.856e-004,1.137e-003,6.928e-004,1.215e-003,1.216e-003,1.217e-003,9.499e-004,4.346e-004,2.737e-005,3.679e-005,4.017e-005,2.705e-005,1.414e-005,2.300e-004,7.979e-004,1.233e-003,1.213e-003,3.015e-005,8.964e-006,1.242e-003,1.502e-006,6.917e-004
628,8.386e-007,1.281e-004,2.628e-004,3.743e-004,5.119e-004,6.696e-004,7.905e-004,8.836e-004,9.779e-004,1.081e-003,1.197e-003,9.378e-007,1.199e-004,2.466e-004,3.490e-004,4.802e-004,6.333e-004,7.468e-004,8.407e-004,9.325e-004,1.041e-003,1.175e-003,9.236e-007,2.254e-006,4.758e-006,6.157e-006,8.231e-006,8.754e-006,1.140e-005,1.277e-005,1.653e-005,1.583e-005,1.784e-005,1.206e-006,1.852e-006,2.767e-006,3.020e-006,4.056e-006,3.419e-006,5.784e-006,6.370e-006,8.563e-006,7.530e-006,8.925e-006,1.182e-003,1.182e-003,1.095e-003,9.458e-004,7.753e-004,5.123e-004,2.884e-004,1.121e-004,1.653e-005,1.474e-005,1.134e-004,2.858e-004,4.951e-004,7.676e-004,9.423e-004,1.092e-003,6.597e-004,1.170e-003,1.168e-003,1.167e-003,9.034e-004,4.057e-004,2.052e-005,2.883e-005,3.082e-005,2.469e-005,1.311e-005,2.181e-004,7.619e-004,1.190e-003,1.167e-003,2.444e-005,7.742e-006,1.190e-003,1.227e-006,6.576e-004
632,8.045e-007,1.232e-004,2.515e-004,3.571e-004,4.873e-004,6.367e-004,7.517e-004,8.412e-004,9.312e-004,1.027e-003,1.139e-003,9.901e-007,1.155e-004,2.364e-004,3.336e-004,4.580e-004,6.028e-004,7.106e-004,8.003e-004,8.879e-004,9.913e-004,1.120e-003,5.499e-007,1.970e-006,3.983e-006,5.039e-006,6.959e-006,7.518e-006,9.283e-006,1.056e-005,1.355e-005,1.265e-005,1.448e-005,1.134e-006,1.776e-006,3.335e-006,3.290e-006,3.579e-006,3.676e-006,5.332e-006,7.084e-006,8.832e-006,7.526e-006,9.626e-006,1.127e-003,1.128e-003,1.044e-003,9.007e-004,7.379e-004,4.883e-004,2.752e-004,1.069e-004,1.535e-005,1.336e-005,1.077e-004,2.722e-004,4.703e-004,7.304e-004,8.967e-004,1.039e-003,6.274e-004,1.115e-003,1.113e-003,1.111e-003,8.566e-004,3.839e-004,1.654e-005,2.629e-005,2.844e-005,2.337e-005,1.394e-005,2.124e-004,7.257e-004,1.135e-003,1.113e-003,1.945e-005,9.787e-006,1.134e-003,1.375e-006,6.256e-004
636,7.835e-007,1.182e-004,2.413e-004,3.429e-004,4.678e-004,6.100e-004,7.202e-004,8.032e-004,8.906e-004,9.832e-004,1.088e-003,1.000e-006,1.111e-004,2.272e-004,3.207e-004,4.400e-004,5.780e-004,6.807e-004,7.667e-004,8.495e-004,9.475e-004,1.070e-003,7.440e-007,1.692e-006,3.516e-006,4.286e-006,5.956e-006,5.850e-006,8.196e-006,8.787e-006,1.237e-005,9.865e-006,1.103e-005,1.274e-006,1.867e-006,3.293e-006,3.226e-006,4.247e-006,4.467e-006,6.173e-006,7.493e-006,8.616e-006,8.240e-006,1.143e-005,1.077e-003,1.078e-003,9.987e-004,8.634e-004,7.090e-004,4.693e-004,2.642e-004,1.031e-004,1.406e-005,1.153e-005,1.024e-004,2.608e-004,4.510e-004,6.989e-004,8.568e-004,9.934e-004,6.005e-004,1.066e-003,1.063e-003,1.061e-003,8.177e-004,3.672e-004,1.262e-005,2.356e-005,2.620e-005,2.323e-005,1.370e-005,2.055e-004,6.964e-004,1.085e-003,1.064e-003,1.556e-005,9.834e-006,1.083e-003,1.414e-006,5.994e-004
640,5.775e-007,1.105e-004,2.275e-004,3.246e-004,4.437e-004,5.801e-004,6.866e-004,7.654e-004,8.496e-004,9.381e-004,1.040e-003,9.779e-007,1.041e-004,2.141e-004,3.030e-004,4.171e-004,5.494e-004,6.481e-004,7.302e-004,8.095e-004,9.035e-004,1.022e-003,5.399e-007,1.688e-006,3.346e-006,3.823e-006,5.413e-006,5.355e-006,6.862e-006,7.379e-006,1.042e-005,8.516e-006,9.943e-006,1.201e-006,1.708e-006,3.085e-006,3.994e-006,4.951e-006,4.769e-006,6.508e-006,7.346e-006,8.551e-006,8.736e-006,1.390e-005,1.029e-003,1.030e-003,9.550e-004,8.230e-004,6.752e-004,4.479e-004,2.479e-004,9.710e-005,1.387e-005,1.037e-005,9.567e-005,2.446e-004,4.283e-004,6.646e-004,8.165e-004,9.478e-004,5.717e-004,1.017e-003,1.014e-003,1.011e-003,7.781e-004,3.460e-004,1.078e-005,2.187e-005,2.487e-005,2.116e-005,1.496e-005,1.943e-004,6.642e-004,1.038e-003,1.015e-003,1.385e-005,1.111e-005,1.033e-003,1.249e-006,5.698e-004
644,5.952e-007,1.012e-004,2.093e-004,2.984e-004,4.106e-004,5.387e-004,6.384e-004,7.151e-004,7.959e-004,8.780e-004,9.757e-004,7.974e-007,9.526e-005,1.966e-004,2.789e-004,3.858e-004,5.097e-004,6.028e-004,6.810e-004,7.557e-004,8.461e-004,9.589e-004,4.210e-007,1.453e-006,2.917e-006,3.653e-006,5.084e-006,4.276e-006,5.542e-006,6.329e-006,9.028e-006,7.203e-006,8.658e-006,1.218e-006,1.701e-006,3.212e-006,3.988e-006,4.801e-006,4.610e-006,6.874e-006,8.281e-006,9.454e-006,9.246e-006,1.345e-005,9.660e-004,9.671e-004,8.951e-004,7.708e-004,6.284e-004,4.154e-004,2.310e-004,8.876e-005,1.402e-005,9.496e-006,8.729e-005,2.250e-004,3.942e-004,6.182e-004,7.631e-004,8.881e-004,5.312e-004,9.551e-004,9.511e-004,9.496e-004,7.269e-004,3.177e-004,1.075e-005,2.072e-005,2.557e-005,2.271e-005,1.588e-005,1.809e-004,6.181e-004,9.742e-004,9.518e-004,1.336e-005,1.263e-005,9.697e-004,1.275e-006,5.295e-004
648,5.018e-007,9.344e-005,1.912e-004,2.726e-004,3.741e-004,4.913e-004,5.822e-004,6.518e-004,7.267e-004,8.030e-004,8.938e-004,1.150e-006,8.760e-005,1.796e-004,2.545e-004,3.507e-004,4.632e-004,5.484e-004,6.205e-004,6.890e-004,7.725e-004,8.768e-004,3.327e-007,1.418e-006,2.809e-006,3.071e-006,4.707e-006,4.210e-006,5.543e-006,4.913e-006,7.460e-006,6.425e-006,5.807e-006,9.487e-007,1.623e-006,3.167e-006,4.340e-006,4.449e-006,5.755e-006,7.284e-006,8.428e-006,9.487e-006,1.230e-005,1.381e-005,8.835e-004,8.860e-004,8.221e-004,7.043e-004,5.722e-004,3.812e-004,2.122e-004,8.163e-005,1.355e-005,9.045e-006,8.071e-005,2.043e-004,3.589e-004,5.628e-004,6.958e-004,8.124e-004,4.838e-004,8.739e-004,8.703e-004,8.671e-004,6.618e-004,2.917e-004,8.532e-006,1.983e-005,2.404e-005,2.268e-005,1.632e-005,1.684e-004,5.627e-004,8.960e-004,8.715e-004,1.099e-005,1.212e-005,8.876e-004,1.138e-006,4.827e-004
652,4.425e-007,8.854e-005,1.808e-004,2.571e-004,3.513e-004,4.574e-004,5.437e-004,6.072e-004,6.755e-004,7.441e-004,8.299e-004,7.008e-007,8.334e-005,1.697e-004,2.392e-004,3.289e-004,4.325e-004,5.111e-004,5.772e-004,6.403e-004,7.165e-004,8.127e-004,5.270e-007,1.051e-006,2.233e-006,3.096e-006,3.932e-006,3.623e-006,4.354e-006,4.742e-006,6.808e-006,5.346e-006,4.854e-006,9.169e-007,1.554e-006,3.510e-006,4.624e-006,4.528e-006,5.990e-006,7.455e-006,8.799e-006,9.384e-006,1.283e-005,1.565e-005,8.205e-004,8.201e-004,7.611e-004,6.550e-004,5.334e-004,3.577e-004,2.014e-004,7.949e-005,1.364e-005,9.586e-006,7.601e-005,1.926e-004,3.367e-004,5.243e-004,6.462e-004,7.532e-004,4.523e-004,8.102e-004,8.058e-004,8.041e-004,6.153e-004,2.728e-004,8.160e-006,1.787e-005,2.355e-005,2.284e-005,1.681e-005,1.598e-004,5.253e-004,8.283e-004,8.072e-004,1.005e-005,1.140e-005,8.237e-004,1.342e-006,4.500e-004
656,3.158e-007,8.348e-005,1.702e-004,2.420e-004,3.303e-004,4.298e-004,5.105e-004,5.665e-004,6.331e-004,6.958e-004,7.750e-004,6.944e-007,7.825e-005,1.597e-004,2.253e-004,3.093e-004,4.059e-004,4.792e-004,5.397e-004,5.983e-004,6.686e-004,7.577e-004,4.915e-007,9.771e-007,1.894e-006,2.591e-006,3.622e-006,3.448e-006,3.439e-006,3.982e-006,6.860e-006,5.226e-006,4.034e-006,5.702e-007,1.338e-006,3.246e-006,4.615e-006,5.825e-006,6.409e-006,7.600e-006,9.073e-006,9.009e-006,1.073e-005,1.342e-005,7.644e-004,7.656e-004,7.100e-004,6.125e-004,5.033e-004,3.369e-004,1.892e-004,7.523e-005,1.187e-005,9.505e-006,7.176e-005,1.815e-004,3.159e-004,4.902e-004,6.037e-004,7.029e-004,4.243e-004,7.544e-004,7.508e-004,7.492e-004,5.751e-004,2.577e-004,6.931e-006,1.626e-005,2.381e-005,2.307e-005,1.744e-005,1.516e-004,4.941e-004,7.749e-004,7.523e-004,9.146e-006,1.170e-005,7.698e-004,1.207e-006,4.232e-004
660,4.101e-007,7.664e-005,1.570e-004,2.242e-004,3.082e-004,4.021e-004,4.780e-004,5.321e-004,5.929e-004,6.536e-004,7.248e-004,8.600e-007,7.151e-005,1.474e-004,2.086e-004,2.880e-004,3.794e-004,4.480e-004,5.055e-004,5.612e-004,6.266e-004,7.099e-004,1.559e-007,1.012e-006,1.882e-006,2.205e-006,3.406e-006,3.023e-006,2.837e-006,3.857e-006,5.435e-006,3.514e-006,3.421e-006,6.157e-007,1.359e-006,3.352e-006,4.609e-006,4.807e-006,6.226e-006,8.529e-006,9.830e-006,9.346e-006,1.221e-005,1.333e-005,7.164e-004,7.185e-004,6.697e-004,5.739e-004,4.706e-004,3.169e-004,1.767e-004,6.879e-005,1.065e-005,7.610e-006,6.448e-005,1.676e-004,2.935e-004,4.585e-004,5.663e-004,6.592e-004,3.962e-004,7.069e-004,7.040e-004,7.014e-004,5.384e-004,2.390e-004,7.490e-006,1.522e-005,2.196e-005,2.244e-005,1.689e-005,1.402e-004,4.625e-004,7.281e-004,7.046e-004,9.755e-006,1.348e-005,7.214e-004,8.058e-007,3.956e-004
664,4.177e-007,6.738e-005,1.399e-004,2.007e-004,2.765e-004,3.624e-004,4.320e-004,4.821e-004,5.416e-004,5.955e-004,6.655e-004,8.471e-007,6.309e-005,1.306e-004,1.859e-004,2.576e-004,3.407e-004,4.048e-004,4.583e-004,5.091e-004,5.704e-004,6.485e-004,2.605e-007,1.122e-006,1.345e-006,2.168e-006,2.738e-006,2.102e-006,1.667e-006,2.583e-006,4.853e-006,2.279e-006,3.494e-006,5.786e-007,1.276e-006,2.732e-006,4.309e-006,4.494e-006,6.311e-006,7.510e-006,8.807e-006,8.173e-006,1.196e-005,1.215e-005,6.555e-004,6.556e-004,6.100e-004,5.212e-004,4.282e-004,2.843e-004,1.575e-004,6.017e-005,1.173e-005,6.747e-006,5.749e-005,1.501e-004,2.620e-004,4.146e-004,5.135e-004,6.013e-004,3.580e-004,6.460e-004,6.425e-004,6.399e-004,4.881e-004,2.144e-004,7.540e-006,1.234e-005,2.178e-005,2.158e-005,1.769e-005,1.267e-004,4.190e-004,6.650e-004,6.433e-004,6.630e-006,1.313e-005,6.600e-004,6.528e-007,3.558e-004
